client_id,idade,renda_mensal,tempo_emprego_anos,qtd_contas,score_credito,historico_atrasos,valor_emprestimo,parcelas,inadimplente
4029,25,1506.87,1.0,2,570.4831402034224,0,19457.56,38,0
4030,40,4674.79,1.4,1,528.0586250498811,0,10367.47,29,0
4031,55,5050.1,0.3,2,564.9756665092136,0,40782.41,54,1
4032,23,2085.86,0.4,2,729.9224424346294,0,24689.34,18,0
4033,39,4012.31,3.9,1,545.8176938728677,0,28598.24,9,0
4034,42,4430.66,8.7,2,565.9060819443234,0,8120.49,15,0
4035,35,4082.61,2.8,5,673.9531286683751,0,10041.33,57,0
4036,34,2156.75,3.8,6,458.05242813971967,0,6729.87,14,0
4037,29,4465.64,4.3,2,515.9795421161153,2,25969.87,29,0
4038,23,9182.88,0.9,3,526.2277412243158,0,38895.02,35,0
4039,43,1118.35,0.1,2,605.5592146551747,1,36748.12,33,0
4040,44,1522.26,0.0,4,565.5037932506334,0,13430.93,13,0
4041,25,3046.67,1.3,4,568.6659090652867,0,42651.73,19,0
4042,36,1280.52,0.8,2,533.5146012897505,0,5730.21,40,1
4043,59,704.35,0.2,1,492.91697397852454,0,6145.47,4,0
4044,18,7147.36,0.6,2,660.9142924210578,0,42540.56,5,0
4045,74,501.18,0.4,2,566.2195881037745,0,12598.77,36,0
4046,46,2160.5,7.4,1,661.9018980147373,0,35551.73,52,0
4047,62,5470.66,0.5,4,488.8372669518852,0,949.44,34,0
4048,66,3689.92,2.3,2,533.4757842250358,1,5133.25,26,0
4049,52,2186.81,2.7,0,577.8816972153234,0,30659.79,26,0
4050,57,1238.99,2.4,3,587.213296318379,1,9529.59,15,0
4051,31,3924.89,0.3,1,675.436872593221,0,1896.58,24,0
4052,52,1351.92,1.2,4,556.9490710407641,0,23613.86,21,0
4053,65,3687.66,0.2,2,674.6742242810875,1,16860.76,55,0
4054,62,3336.69,1.5,4,637.4944008559695,0,40211.72,32,0
4055,37,3363.8,0.6,5,589.3147389917051,0,41032.04,41,0
4056,73,1786.02,2.5,2,504.87012035034803,0,30913.94,23,0
4057,66,15184.15,3.5,0,675.687526546332,1,15005.17,50,0
4058,30,3970.17,2.3,4,507.3662532686349,0,23350.52,25,0
4059,55,2385.19,1.7,1,597.8719619842722,0,35261.67,18,1
4060,66,3682.76,1.5,3,594.605955706392,0,3930.77,44,0
4061,63,1604.28,5.5,3,579.2904857382717,0,16958.61,9,1
4062,66,2188.47,0.7,1,561.0680277014685,1,41207.3,22,1
4063,25,20201.98,4.0,4,517.7923305038329,0,20598.41,50,0
4064,60,1613.39,4.3,3,438.30635626299215,1,31421.07,44,1
4065,37,2801.14,1.6,1,740.3804732840351,1,5268.55,16,0
4066,50,2069.61,1.1,1,550.827653574275,0,38963.78,28,0
4067,43,1297.63,1.9,4,587.1887904882531,2,5473.04,24,0
4068,56,4174.99,0.3,0,586.5772616066059,1,43145.5,43,0
4069,38,3069.22,0.1,2,709.5604337228748,1,5776.75,38,0
4070,70,6178.44,0.4,1,793.319422151764,0,44599.19,28,0
4071,66,5701.37,0.6,1,615.9847419588687,0,18506.61,14,0
4072,59,6127.65,2.1,3,584.2997331543082,1,31414.27,51,0
4073,60,1430.01,5.7,4,487.65429928405877,1,42404.25,33,1
4074,71,4977.93,0.8,1,455.6411550587235,1,1006.95,42,1
4075,58,5075.69,8.2,2,422.6025070355899,0,13651.81,6,0
4076,26,1317.05,9.3,0,520.4155040476531,1,45462.75,42,1
4077,41,2310.24,9.6,2,390.91452026868853,0,19714.71,29,0
4078,54,929.93,5.5,2,707.8829953740112,0,35465.61,11,0
4079,66,5093.39,1.4,3,642.3096243993425,2,7430.6,14,0
4080,58,5074.68,0.2,1,574.835948531522,0,34079.39,31,0
4081,34,9360.84,2.5,1,710.938398076079,0,4121.47,30,0
4082,41,2482.35,2.5,2,492.8843922596725,1,36007.59,18,1
4083,38,4277.72,5.7,0,518.0018944635445,0,16528.35,10,0
4084,68,6569.47,16.6,1,406.6206719698255,0,23559.46,49,0
4085,56,1630.9,2.1,5,677.4353695020212,2,8729.88,51,0
4086,72,1444.08,1.3,2,518.9658713690726,0,31578.53,15,0
4087,58,1671.86,0.6,3,601.5695613275824,0,17209.6,16,1
4088,56,2254.23,0.0,3,700.2576400574677,0,19477.06,17,0
4089,30,1485.57,2.1,3,737.0850755499421,0,32783.55,11,1
4090,28,1730.45,2.4,2,597.0853648509429,3,9353.65,55,1
4091,63,6031.39,5.2,3,638.4237436271357,0,42674.44,58,0
4092,36,2759.83,2.1,2,509.6149753956339,1,37094.68,46,1
4093,28,3809.9,7.4,2,768.3373343007534,0,29097.64,34,1
4094,30,1918.74,3.0,3,583.3849439700634,0,6852.49,24,0
4095,63,1820.57,5.5,0,608.028495186812,2,34511.93,57,0
4096,62,3746.0,0.5,0,559.3146927736774,0,1395.92,53,0
4097,18,3297.27,5.8,3,719.9248998413757,2,40317.59,27,0
4098,57,5554.64,3.4,1,619.9593923083189,0,15537.99,43,0
4099,61,8444.53,0.6,2,676.0934577413624,0,6301.97,28,0
4100,36,1714.49,0.6,2,635.3958139978882,0,8642.2,47,0
4101,29,5936.93,7.8,4,577.9590616783995,1,48175.15,31,0
4102,25,1256.59,0.1,2,692.9468561299592,0,38804.61,20,0
4103,25,15662.47,1.9,1,634.5316194575381,0,12274.66,38,0
4104,70,1589.15,1.1,1,503.9020939152766,0,48191.58,22,0
4105,62,5179.71,3.3,0,501.07886161906197,0,7435.82,35,0
4106,29,1249.14,5.5,0,614.8826729031634,1,36809.6,22,0
4107,65,2639.45,1.3,0,690.7457902387628,0,33008.61,5,0
4108,50,10265.94,1.7,1,763.9420548506404,0,41163.1,45,1
4109,62,1549.73,12.0,0,422.27865424191975,2,19394.09,36,0
4110,43,17384.75,4.6,2,602.5659849098721,0,20390.86,8,0
4111,56,2968.4,6.8,1,648.9647662174997,0,31416.07,33,0
4112,45,6506.59,1.7,2,629.5669134994763,0,20211.18,37,0
4113,22,4114.84,0.8,4,700.9327105033709,0,2546.87,34,0
4114,25,4296.83,1.6,1,665.5533976491503,1,36620.55,44,1
4115,42,952.52,3.8,3,501.449981641966,1,32226.83,59,0
4116,44,2042.07,0.3,2,498.5208311309269,0,21473.78,11,1
4117,63,7760.34,0.9,4,631.2454856151725,0,15490.06,48,0
4118,40,2263.22,0.1,4,699.0505424422525,0,16375.93,50,0
4119,47,3331.13,1.7,4,614.3417552952695,0,37180.92,29,0
4120,62,864.42,5.3,2,442.2066930431722,1,36593.46,26,1
4121,64,1939.02,0.1,3,495.28285846837275,0,41036.46,58,0
4122,40,7320.48,3.4,2,669.1515855865331,2,38227.93,52,0
4123,66,1068.38,8.1,0,565.1354909082868,1,38018.24,24,0
4124,64,5290.47,0.8,2,611.7957303203287,0,12962.78,32,0
4125,37,3436.55,3.5,2,706.5418039151757,0,5529.82,38,0
4126,35,2468.18,11.1,4,479.77909523800446,1,38206.74,28,1
4127,35,2382.87,9.8,3,558.5757344098046,0,5381.59,52,0
4128,19,2012.59,0.8,0,547.7127186626057,0,49114.51,4,1
4129,21,2161.21,0.3,1,635.5402536527866,0,43816.92,44,0
4130,47,6271.63,0.5,2,677.2888178271992,0,26906.35,46,0
4131,50,2109.83,3.6,3,451.97325431012183,0,17933.09,9,0
4132,53,12658.35,3.9,3,599.446364083373,0,26578.73,29,0
4133,35,3788.12,3.4,2,686.9329104046212,0,36847.94,18,0
4134,54,1879.93,1.2,1,414.5213548539165,0,37938.33,51,1
4135,36,6494.38,0.6,1,593.5607558560393,0,4146.47,48,0
4136,64,4910.43,2.6,2,478.4215559216772,1,40340.28,58,0
4137,45,793.66,2.0,3,535.8433096450467,1,32254.11,31,0
4138,57,1303.0,3.9,1,349.49654105184777,0,2508.69,23,0
4139,37,2718.03,1.7,1,739.2734118755027,1,16001.48,28,0
4140,66,839.76,1.2,0,564.4170872596487,0,25776.75,58,1
4141,50,15873.78,1.0,2,519.2808135964085,1,9828.35,20,1
4142,29,5754.78,0.7,5,632.8267045457151,0,8184.41,3,0
4143,68,2949.33,0.9,1,495.7689767312751,1,1206.92,4,1
4144,32,2266.14,0.3,2,486.2755471118706,1,45621.76,16,1
4145,58,1845.06,1.3,1,751.0329169813728,0,3277.34,40,0
4146,56,619.41,0.1,1,780.8663028326798,0,18617.57,17,1
4147,19,745.24,0.6,1,540.7936327717518,0,10685.7,38,0
4148,46,13641.84,4.1,2,706.735470991618,2,37181.14,26,1
4149,58,10497.37,1.2,2,635.6040443988086,1,35505.64,27,0
4150,27,1880.66,3.3,1,458.61687082896503,0,40408.01,11,1
4151,19,6163.5,3.8,0,507.1868106150215,1,31032.01,17,0
4152,68,4469.97,2.6,0,755.1099799196935,0,29786.83,39,0
4153,28,4911.97,9.6,4,457.32049671758233,0,20651.98,8,1
4154,30,953.23,0.1,3,828.0999338074859,0,31999.76,45,1
4155,27,701.67,4.0,3,542.8637824088221,0,6202.68,47,0
4156,31,7677.7,9.6,2,758.0814906293233,1,34383.39,14,0
4157,35,611.9,5.9,1,569.4436205357163,0,5642.94,29,0
4158,68,2647.7,0.6,3,679.9903591501152,0,43156.13,9,0
4159,71,2221.28,1.2,2,739.5033140120689,0,25531.3,30,0
4160,26,2062.92,0.6,2,738.995381768101,0,26752.67,54,0
4161,74,3833.6,2.8,3,541.563446920703,3,29450.45,14,0
4162,56,1733.55,3.7,2,514.2611900100874,1,38914.6,44,1
4163,45,4091.18,1.1,0,591.8787990248865,0,24184.3,37,0
4164,20,3337.32,2.3,3,469.9520378966022,0,21665.61,4,0
4165,37,15978.28,3.5,3,623.9264175610558,1,14772.51,28,0
4166,23,984.05,1.6,2,517.9203347722485,0,6837.95,22,0
4167,44,3051.58,5.8,4,708.2709773542915,0,9921.96,27,0
4168,70,4209.4,4.4,0,542.9887583781862,1,526.13,23,0
4169,19,2428.13,0.2,2,425.77410305199794,0,43536.37,3,1
4170,46,1022.84,2.9,2,740.0914776169296,1,38365.44,30,0
4171,55,8149.26,0.8,2,618.3368003331864,1,11324.78,55,0
4172,20,3903.18,2.4,3,602.9134890420073,0,618.31,40,0
4173,33,1081.91,9.4,0,709.439478494621,0,24859.76,15,0
4174,47,4234.14,6.3,0,687.1576502298157,0,20922.37,32,0
4175,57,11628.95,1.6,0,523.8146455989574,2,38912.33,12,0
4176,19,2895.6,1.0,2,555.0218393973839,0,20443.33,47,0
4177,34,2975.69,0.8,1,488.70447499406623,1,43273.58,24,0
4178,58,10450.49,2.3,1,453.5547944875185,0,5243.99,31,0
4179,29,1371.54,0.4,2,657.859253491539,0,18609.98,7,0
4180,52,11873.23,2.4,5,639.2184310041682,2,46730.07,10,0
4181,60,6492.02,0.0,4,676.0829211522516,0,1080.62,55,0
4182,18,1423.15,1.2,3,728.1605441495942,1,19844.08,13,0
4183,72,1746.53,0.7,1,677.4474794925673,0,13355.31,28,0
4184,62,1958.92,10.6,1,686.3459476305259,3,26827.11,21,0
4185,32,687.56,3.9,1,392.2038741827863,1,14298.96,21,0
4186,43,3671.58,1.3,3,569.3014758075007,1,43560.45,32,0
4187,54,1475.63,0.3,1,696.4576494669986,0,46888.34,38,0
4188,38,3779.1,2.2,0,483.17912637947836,2,42532.15,44,1
4189,66,1061.3,0.7,5,609.1671382837764,1,20229.11,58,0
4190,48,6237.97,2.3,1,651.9464440613506,2,49501.72,11,0
4191,42,5378.16,5.4,2,644.2853493838487,2,36884.3,9,0
4192,40,1694.76,2.9,1,636.8796307958299,1,18102.64,20,0
4193,41,3974.76,3.0,0,659.8912719045575,0,5137.79,11,1
4194,74,3185.41,2.3,0,618.0743894928219,2,33518.8,8,0
4195,55,9757.97,7.9,0,453.70717926089867,0,36564.09,8,0
4196,45,1305.08,8.1,2,650.6955535403494,0,6561.73,47,0
4197,38,2639.02,2.2,2,628.4746560553745,0,27711.95,24,0
4198,71,1785.5,1.1,2,455.0251549144547,1,49360.86,19,0
4199,60,3089.78,1.8,2,737.9735211086571,0,16648.98,17,0
4200,35,4567.03,0.6,1,653.3837699748041,1,15443.8,11,0
4201,53,1769.68,3.0,3,461.96516790225417,1,45213.46,8,1
4202,52,2227.68,2.1,2,518.277483602785,1,6312.09,25,1
4203,62,6456.44,0.3,4,543.594795825382,0,46709.61,19,0
4204,72,8829.55,0.7,3,543.5236561199351,0,39084.61,34,1
4205,26,4424.06,2.0,1,629.3050188818441,1,19846.6,34,0
4206,70,2669.45,6.6,1,502.3648248941738,0,4635.61,39,1
4207,55,2473.83,2.5,2,712.8136747121935,1,1449.14,5,0
4208,47,4621.62,3.4,3,704.5803451367991,1,19103.64,59,0
4209,61,3576.76,1.2,3,661.9317309599589,0,35415.0,18,0
4210,51,796.97,2.5,2,604.4241775393851,0,24632.7,4,0
4211,49,4712.19,1.8,0,693.7447515151537,0,37063.27,54,1
4212,20,1497.49,3.2,1,572.4052277195991,0,33693.26,5,0
4213,20,959.54,0.2,3,527.5511138616791,0,28858.91,43,0
4214,45,784.72,2.0,4,719.0109645619741,0,48391.2,53,0
4215,61,2507.69,1.1,2,631.754275701901,2,36555.03,16,0
4216,32,1321.84,1.2,4,531.5942359418608,0,45773.37,16,1
4217,58,463.55,9.7,3,558.2257632958421,1,12486.95,32,1
4218,40,2237.77,0.6,1,526.3572016234732,1,35825.16,51,1
4219,57,2013.33,1.1,2,802.2174858828605,1,30091.24,42,1
4220,28,2644.08,2.1,3,600.4098437450524,1,46252.66,51,1
4221,65,1802.41,6.0,2,615.7771311253669,0,25767.42,29,1
4222,49,12880.42,1.6,2,672.121904786194,1,14342.25,19,0
4223,74,4509.18,4.1,2,478.46390173929944,0,19549.53,41,1
4224,71,1998.81,5.8,1,709.6547266286224,0,11332.08,11,0
4225,53,2833.02,1.1,3,539.2153869212148,1,11388.66,38,0
4226,50,9243.85,1.5,4,783.0016286115149,0,23785.87,12,0
4227,41,6407.97,1.3,1,568.7341269985407,0,44682.16,31,0
4228,56,975.58,5.4,1,703.7640014763185,1,9997.53,6,1
4229,51,1367.26,0.1,1,350.32018828809134,0,14749.57,23,1
4230,73,1594.83,1.1,2,482.4866923914029,0,42722.91,39,0
4231,45,2096.95,3.4,3,570.6392841002374,0,17293.19,4,0
4232,54,1851.33,2.5,2,396.9217001875109,0,48139.46,17,0
4233,24,3063.18,1.7,4,660.0884448841405,1,13811.55,30,0
4234,21,5369.97,2.3,2,631.2958125436248,0,22386.1,27,0
4235,54,6137.23,0.7,1,500.91723501401225,1,5232.69,28,1
4236,73,2295.17,1.7,4,598.4041370135501,1,49612.7,59,0
4237,18,806.13,2.1,1,680.6477229923125,0,44562.03,11,0
4238,18,1296.82,6.9,2,389.69504831300264,0,40969.33,32,0
4239,64,1966.83,0.9,5,472.6510983765343,0,8288.45,11,1
4240,37,1101.0,6.1,0,566.4911700776655,0,48483.22,3,0
4241,36,7425.59,3.1,2,602.3723626632476,0,46492.99,58,0
4242,46,1160.22,0.1,2,594.1388578398456,2,22065.74,58,0
4243,27,4883.66,3.9,1,688.9294785435711,1,34241.03,14,0
4244,35,776.27,0.1,4,647.7211245655396,1,49626.69,47,0
4245,45,5043.02,17.8,7,669.663484057106,0,20782.39,54,0
4246,52,2666.67,6.2,5,461.01242671956345,1,6095.76,15,0
4247,60,9996.84,1.1,2,614.482385479938,0,43455.06,16,0
4248,64,1205.62,0.9,4,569.2857490762057,0,24086.01,12,1
4249,48,1898.29,1.4,3,746.2071881668767,0,49354.99,19,0
4250,44,2216.43,1.3,2,617.43956373779,2,27769.2,19,1
4251,28,2638.59,1.4,2,533.0946065283971,0,1959.14,33,0
4252,66,2260.22,1.1,1,685.250127595504,0,24840.48,48,0
4253,66,2295.39,2.9,2,656.3297795864647,0,36044.08,51,0
4254,55,2265.5,0.5,5,517.8398327359521,0,1788.49,53,1
4255,22,568.53,5.6,0,565.1510297230825,2,20965.71,28,1
4256,25,6598.96,5.0,0,566.8553540391639,0,8200.23,37,0
4257,51,29404.68,1.9,3,722.7461092279538,1,32333.29,38,0
4258,65,3784.3,5.7,2,620.3241873878442,0,47888.62,13,0
4259,69,1201.59,0.9,2,672.6782478560172,1,31416.95,18,0
4260,73,1302.93,0.1,4,550.6728278869917,0,34896.45,31,0
4261,29,4868.49,2.9,2,633.4800291139442,0,20129.86,47,0
4262,55,4057.72,1.8,1,730.3360902929658,0,28375.47,20,0
4263,18,2374.56,2.5,4,563.8923234749352,2,27420.96,13,0
4264,48,5446.47,6.9,0,611.5154803837776,1,38100.51,13,0
4265,21,571.86,10.5,3,463.66937437623926,0,42917.13,11,1
4266,66,5449.34,3.0,1,523.4441910089972,0,33312.85,27,0
4267,62,3605.48,4.3,3,566.5557108002176,1,49000.54,57,0
4268,67,1343.78,0.3,2,493.9160691048279,2,41500.28,34,0
4269,22,947.04,0.5,2,732.1973677521846,1,6670.01,36,0
4270,47,3284.8,4.0,2,516.1992979758487,0,25620.03,5,0
4271,73,9189.26,1.7,2,678.6798592117245,0,45210.19,16,0
4272,41,2483.75,1.8,0,618.6836237531477,0,47224.78,50,0
4273,20,1506.96,1.1,2,603.0851948510463,0,19320.19,42,0
4274,28,3473.89,2.8,2,748.6163644965158,0,36422.35,27,0
4275,62,12793.56,0.6,2,373.93997030724205,1,20822.0,18,1
4276,21,4209.25,3.0,0,580.3795103176896,1,6621.16,38,0
4277,43,4589.48,0.6,2,491.9619663434558,1,44288.26,11,0
4278,44,7928.66,0.2,3,403.85795908669627,0,46631.68,6,1
4279,63,4350.5,1.2,2,480.52682662423086,0,25485.15,47,1
4280,71,1595.95,0.8,1,601.7237535003071,1,1406.22,4,1
4281,60,738.3,6.6,0,527.4652870793554,1,40893.79,57,1
4282,44,1426.07,0.2,0,689.6613589825149,0,24109.54,27,0
4283,59,1231.78,0.6,1,578.615415205867,0,4213.9,52,0
4284,68,5051.53,2.4,2,567.5261645279057,1,9874.88,58,0
4285,67,5645.86,2.0,1,567.9719049493907,1,8029.91,24,0
4286,23,3430.49,0.1,0,590.1505593870461,1,34470.8,59,1
4287,32,1080.36,0.0,1,558.1521465057247,1,15320.77,7,1
4288,70,12447.53,13.3,3,514.8746302435836,2,6820.68,51,0
4289,47,2136.73,3.2,0,698.9184883976036,0,45923.62,23,0
4290,59,4830.88,1.4,1,537.5904949611054,0,47848.29,12,0
4291,54,3100.94,1.9,1,561.6473383653814,2,7359.51,25,0
4292,54,3522.52,0.9,2,642.9405080090311,0,11896.67,29,1
4293,59,4696.38,1.3,2,631.8741246157252,1,29809.98,32,0
4294,54,1708.18,3.1,1,510.6561937653951,2,7950.14,57,0
4295,52,8470.31,6.4,1,675.4981944110747,0,8350.29,6,0
4296,40,842.52,0.6,2,653.7670339838405,0,17160.51,8,1
4297,23,1298.75,5.5,2,617.7974834187254,1,47483.93,56,1
4298,21,8382.85,0.4,0,556.8683149418508,0,48140.89,28,0
4299,35,4779.08,0.7,3,559.3269309478592,1,42168.52,12,0
4300,26,22749.83,0.1,3,579.8202896998391,0,34937.79,51,1
4301,66,3148.5,0.5,3,476.8168058872234,0,36173.33,7,1
4302,46,11618.38,7.5,1,596.0731551403044,0,23743.86,41,0
4303,30,674.53,1.8,1,689.2102040446999,0,26742.65,39,1
4304,64,962.17,0.2,1,687.6371189834024,0,31905.41,42,1
4305,69,6102.3,9.6,3,561.9148228723548,0,36698.69,3,0
4306,34,740.78,6.3,0,706.4083272725536,0,5293.89,59,0
4307,62,2545.56,4.2,1,790.5904554529445,1,11631.91,36,0
4308,49,7583.78,8.1,2,568.3792464737172,0,48165.69,50,0
4309,65,4451.24,0.7,4,669.1514706432168,0,17089.54,10,1
4310,39,3007.54,5.4,4,373.7190037309208,0,13789.47,23,0
4311,21,2081.23,3.5,0,474.18532718180086,0,21384.61,33,0
4312,22,3504.42,6.1,9,609.112102933352,0,14900.58,49,0
4313,54,4730.56,4.8,0,499.3266937481612,1,5013.42,25,0
4314,58,1756.86,1.3,0,803.9202044722449,0,10794.08,13,0
4315,66,4013.38,4.5,0,659.7879687296553,1,32187.91,18,0
4316,30,7063.84,0.9,0,696.583164685813,1,11547.54,29,1
4317,51,2494.93,1.2,0,597.0973593839412,0,32559.53,9,0
4318,62,3147.92,0.3,4,499.6791980136348,0,5454.0,51,0
4319,39,4389.73,8.2,1,548.118971782512,0,2572.88,26,1
4320,70,4633.5,1.0,2,625.438047962636,0,43147.6,34,0
4321,40,6019.52,2.2,2,536.2084661590989,2,38121.3,37,1
4322,68,1324.12,1.5,1,667.11919917272,0,33468.37,33,1
4323,20,1952.49,9.7,3,671.1414969204639,1,2029.51,49,1
4324,59,2011.22,1.2,1,600.4981303939588,3,12348.02,31,0
4325,51,1446.45,4.5,0,417.43649129830004,0,40709.56,6,0
4326,49,707.17,5.8,3,771.4784933665959,1,7661.05,37,1
4327,62,220.61,1.7,4,578.7327143310482,0,40736.25,13,0
4328,68,7757.09,1.4,1,850.0,0,29419.56,36,0
4329,66,859.96,4.1,2,665.2535696352195,0,37148.23,41,0
4330,38,10437.99,7.3,2,579.0044923267943,0,32403.1,17,0
4331,63,5385.83,4.2,2,644.7821876498004,0,21140.98,16,0
4332,61,2154.79,0.8,0,398.0714482921388,0,14952.88,23,0
4333,38,4881.16,6.6,2,702.6142403235966,1,33800.09,9,0
4334,61,4188.54,1.5,0,850.0,0,40442.19,19,0
4335,28,1234.7,2.6,2,391.0766526156621,0,2714.27,44,0
4336,56,2945.45,5.3,4,571.2590990174292,0,19305.49,20,0
4337,21,1361.21,0.6,1,589.4661877208474,1,17861.12,16,1
4338,68,5030.64,4.6,1,687.5228629163064,0,28193.81,40,0
4339,18,1682.14,2.7,1,810.5975674165536,0,6139.29,31,0
4340,45,2759.2,6.7,2,638.2882122595564,1,46704.26,56,0
4341,41,2665.54,0.6,3,814.1791824215527,0,27651.26,53,0
4342,52,3285.46,1.6,1,617.0432476884662,1,46225.76,12,0
4343,30,11271.63,5.4,3,645.142381879623,0,40938.58,19,0
4344,64,2458.32,0.1,4,632.8235566160255,0,9986.12,34,0
4345,51,7897.82,0.4,1,722.0299783005087,1,7050.78,53,0
4346,28,4376.47,14.0,2,557.7678941889797,1,43131.89,22,0
4347,53,9271.7,1.0,3,681.8286758761509,0,27036.96,19,0
4348,68,2273.9,11.1,3,476.9203393743573,0,1477.27,48,0
4349,34,5202.58,0.6,0,571.549589534859,3,46744.22,9,0
4350,52,2842.92,1.3,2,536.3256377061192,2,23914.91,53,0
4351,35,272.73,4.2,3,608.7961558617942,4,15396.35,58,0
4352,57,1246.54,3.2,4,568.3920250596218,1,26071.59,41,1
4353,39,4750.01,2.6,2,713.2133692456975,1,41234.46,46,0
4354,74,4505.31,2.3,1,512.1331904828357,1,5959.49,32,1
4355,41,1057.88,5.6,3,426.86840641889876,2,18267.18,40,0
4356,36,3555.65,0.8,2,464.2716180288443,0,16283.9,42,0
4357,54,4458.68,1.8,1,699.4168046301319,0,42062.65,43,0
4358,56,2899.42,0.5,4,503.0442656683778,0,39034.13,52,0
4359,38,5340.4,2.7,5,639.7844415520708,1,20305.15,12,0
4360,25,4788.84,0.9,2,570.521249675192,0,33392.17,34,0
4361,45,2898.32,1.2,1,682.4244054753256,0,20025.05,59,0
4362,22,1980.97,1.9,3,576.923429488339,0,28780.03,28,0
4363,34,6863.92,0.1,3,850.0,1,49565.16,55,1
4364,54,4317.92,0.3,2,789.8117015818505,0,27010.94,50,1
4365,53,987.18,3.5,3,568.4789819594307,1,49434.45,19,1
4366,71,3557.16,1.7,0,554.7865410905014,1,37486.36,3,1
4367,36,1187.0,6.0,4,850.0,1,6475.75,41,0
4368,44,1377.94,3.6,1,492.11490386714104,1,39900.33,56,0
4369,70,1769.53,0.0,0,594.4976452081651,0,8483.64,28,0
4370,51,3089.91,2.9,2,602.2448919705428,0,26850.27,32,1
4371,28,4022.22,0.3,2,599.7662102185426,0,30855.64,11,0
4372,71,2149.19,4.6,0,426.12882794694735,1,44665.41,46,1
4373,62,2225.76,14.3,3,649.6602409675941,1,10916.0,35,0
4374,64,1993.02,2.3,4,502.9649908607683,0,43859.13,28,0
4375,29,6891.27,3.4,2,743.5989124169071,0,46757.44,44,0
4376,71,304.19,0.8,0,454.40349575653784,1,4929.62,12,0
4377,38,2328.68,1.7,2,605.9465927375476,0,44321.61,44,0
4378,71,10259.79,5.8,3,378.3879353048112,1,13329.41,34,0
4379,28,4508.79,0.5,2,384.5616293659276,0,4509.55,41,0
4380,56,8213.03,0.9,2,516.0648041707367,0,47949.43,58,1
4381,45,585.58,1.8,3,530.1789917662971,1,19914.07,49,0
4382,22,1103.45,3.7,2,746.5726412989435,1,31337.68,44,0
4383,34,4497.33,1.4,1,595.9408163738102,0,27867.22,50,0
4384,73,10306.24,7.9,1,729.2406900911553,1,11052.51,50,0
4385,37,1196.33,0.3,3,562.0213405323323,0,33643.5,54,0
4386,58,2185.92,1.4,1,660.6085182880331,0,2782.69,35,0
4387,63,4109.97,3.7,4,527.4524683081099,1,10553.2,29,0
4388,29,932.62,0.8,1,520.6526930901399,1,47260.86,45,0
4389,23,4524.91,3.2,3,417.91498610821054,0,47698.62,31,0
4390,34,350.53,0.5,2,633.5753993851274,0,24391.43,21,0
4391,68,4419.54,0.2,3,626.208341470015,2,8869.05,20,0
4392,36,1344.71,0.4,1,677.7312887285852,0,21370.19,37,1
4393,43,2083.75,8.0,1,621.4918287141395,0,43915.01,49,0
4394,65,5021.62,2.4,4,802.6195977193968,1,3978.57,30,0
4395,61,4263.31,4.8,1,617.602763667751,1,6829.49,40,1
4396,61,2961.99,1.2,1,699.1826714338121,1,44834.82,12,0
4397,69,6471.95,2.7,3,567.5890917000897,0,21061.48,5,0
4398,49,764.99,2.0,0,509.1529965698611,1,4631.2,44,0
4399,23,3510.56,8.7,2,671.7695170186637,0,7390.85,31,0
4400,72,1584.25,4.1,1,591.085201217966,1,44181.18,18,1
4401,53,6213.16,3.9,3,683.2043045929621,0,24760.12,38,0
4402,55,5164.97,0.1,1,635.2936541844681,1,8568.22,3,1
4403,28,5317.07,2.4,1,520.6986673209843,0,44755.96,56,0
4404,50,11117.83,1.9,3,707.4337877677028,0,42341.31,20,0
4405,41,7339.88,7.9,1,512.8810046215333,0,1639.66,6,1
4406,40,2628.22,0.9,3,662.5326263295505,0,29259.01,7,0
4407,32,2977.94,0.9,3,728.1611111525854,1,12594.66,23,0
4408,44,4821.07,1.6,4,561.5405161584843,0,26890.22,6,0
4409,28,3324.05,0.8,3,715.5994453672315,1,14323.78,53,1
4410,74,5240.32,0.4,3,639.7616834053192,1,16135.88,22,0
4411,68,500.57,5.8,0,685.1943778396263,0,30291.7,21,0
4412,67,13421.9,2.5,3,516.3244308897414,1,27173.53,37,1
4413,34,3130.11,5.9,2,621.4300232053747,0,20062.02,54,0
4414,68,814.05,5.3,4,459.19186899754965,1,5824.61,47,0
4415,70,1435.06,1.0,1,771.1300515310463,2,48486.48,59,1
4416,31,542.69,2.4,1,398.6001678415493,1,9142.97,59,0
4417,44,1246.15,0.3,0,564.524818037115,1,31839.3,26,1
4418,35,2660.32,7.4,2,506.8291405800378,0,4595.87,22,0
4419,45,10014.32,1.6,0,667.4700415202237,3,34571.49,52,1
4420,68,4140.37,1.5,2,792.3945945929918,0,5194.57,30,0
4421,64,3591.37,1.1,2,665.4915098687526,0,11860.66,59,0
4422,64,1202.21,1.9,1,850.0,0,32525.77,40,0
4423,21,1541.35,0.9,0,462.205982344116,0,14505.29,26,0
4424,24,1640.01,1.4,4,469.8815867471435,0,26876.12,22,1
4425,62,1694.42,4.8,3,510.68857683846,0,6663.02,26,0
4426,52,2250.19,5.4,2,612.1244695295906,1,10518.83,8,0
4427,65,2390.34,1.1,0,497.307762471675,0,36821.91,40,0
4428,26,2272.73,1.9,1,524.8337245694975,0,2239.37,56,0
4429,25,1742.26,6.2,0,662.0483523927288,2,6034.11,27,0
